Category,x
HP:0011193,26
HP:0011194,1
HP:0011195,13
HP:0011196,11
HP:0011197,16
HP:0011198,246
HP:0011199,10
HP:0011201,1
HP:0011203,82
HP:0011204,8
HP:0011210,1
HP:0011215,3
HP:0011217,108
HP:0011218,385
HP:0011219,20
HP:0011220,234
HP:0011221,2
HP:0011222,1
HP:0011223,1
HP:0011224,5
HP:0011225,4
HP:0011226,42
HP:0011227,55
HP:0011228,32
HP:0011229,24
HP:0011230,4
HP:0011231,14
HP:0011232,2
HP:0011234,1
HP:0011235,3
HP:0011236,1
HP:0011238,1
HP:0011240,2
HP:0011243,1
HP:0011244,2
HP:0011245,2
HP:0011246,1
HP:0011247,1
HP:0011251,1
HP:0011255,1
HP:0011261,3
HP:0011265,4
HP:0011266,4
HP:0011267,11
HP:0011268,2
HP:0011270,1
HP:0011271,1
HP:0011272,6
HP:0011273,21
HP:0011274,50
HP:0011275,2
HP:0011276,532
HP:0011277,1032
HP:0011279,6
HP:0011280,69
HP:0011281,27
HP:0011282,942
HP:0011283,942
HP:0011284,2
HP:0011285,1
HP:0011289,1
HP:0011290,1
HP:0011295,1
HP:0011297,1406
HP:0011298,32
HP:0011300,5
HP:0011302,5
HP:0011304,81
HP:0011305,1
HP:0011308,6
HP:0011309,3
HP:0011311,1
HP:0011313,1
HP:0011314,736
HP:0011315,8
HP:0011316,2
HP:0011317,3
HP:0011318,10
HP:0011320,3
HP:0011321,1
HP:0011323,3
HP:0011324,10
HP:0011325,1
HP:0011326,5
HP:0011327,4
HP:0011328,189
HP:0011329,359
HP:0011330,21
HP:0011332,4
HP:0011333,2
HP:0011334,16
HP:0011335,8
HP:0011336,2
HP:0011337,392
HP:0011338,268
HP:0011339,405
HP:0011340,1
HP:0011341,8
HP:0011342,73
HP:0011343,25
HP:0011344,198
HP:0011347,6
HP:0011351,3
HP:0011352,2
HP:0011353,1
HP:0011354,976
HP:0011355,908
HP:0011356,525
HP:0011358,43
HP:0011359,19
HP:0011360,38
HP:0011361,293
HP:0011362,840
HP:0011363,28
HP:0011364,22
HP:0011365,22
HP:0011367,5
HP:0011368,383
HP:0011369,1
HP:0011370,51
HP:0011372,1
HP:0011373,6
HP:0011375,1
HP:0011376,28
HP:0011379,2
HP:0011380,21
HP:0011381,17
HP:0011382,3
HP:0011384,21
HP:0011386,16
HP:0011387,7
HP:0011388,3
HP:0011389,964
HP:0011390,69
HP:0011395,8
HP:0011397,6
HP:0011399,3
HP:0011400,352
HP:0011401,2
HP:0011403,33
HP:0011405,2
HP:0011406,3
HP:0011407,16
HP:0011409,11
HP:0011410,14
HP:0011412,4
HP:0011414,1
HP:0011419,3
HP:0011420,405
HP:0011421,17
HP:0011422,11
HP:0011423,4
HP:0011424,1
HP:0011425,102
HP:0011432,1
HP:0011436,3
HP:0011437,1
HP:0011438,4
HP:0011441,3
HP:0011442,1915
HP:0011443,1098
HP:0011445,4
HP:0011446,2625
HP:0011447,6
HP:0011448,51
HP:0011449,6
HP:0011450,100
HP:0011451,55
HP:0011452,359
HP:0011454,1
HP:0011455,1
HP:0011457,5
HP:0011458,1775
HP:0011459,13
HP:0011461,136
HP:0011462,392
HP:0011463,595
HP:0011466,7
HP:0011467,7
HP:0011468,14
HP:0011469,14
HP:0011470,38
HP:0011471,96
HP:0011472,26
HP:0011473,26
HP:0011474,21
HP:0011476,10
HP:0011477,2
HP:0011478,2
HP:0011479,7
HP:0011480,3
HP:0011481,43
HP:0011482,10
HP:0011483,13
HP:0011484,9
HP:0011486,117
HP:0011487,5
HP:0011488,17
HP:0011489,1
HP:0011490,13
HP:0011491,8
HP:0011492,100
HP:0011493,23
HP:0011494,1
HP:0011495,104
HP:0011496,22
HP:0011499,18
HP:0011500,2
HP:0011501,4
HP:0011502,2
HP:0011504,12
HP:0011505,17
HP:0011506,21
HP:0011507,1
HP:0011508,4
HP:0011509,5
HP:0011510,25
HP:0011512,7
HP:0011513,3
HP:0011514,88
HP:0011516,5
HP:0011519,6
HP:0011523,1
HP:0011524,7
HP:0011526,18
HP:0011527,4
HP:0011530,5
HP:0011531,5
HP:0011532,1
HP:0011534,115
HP:0011535,44
HP:0011536,2
HP:0011537,1
HP:0011538,1
HP:0011539,41
HP:0011540,2
HP:0011545,257
HP:0011546,11
HP:0011554,3
HP:0011555,3
HP:0011560,8
HP:0011563,255
HP:0011565,10
HP:0011571,2
HP:0011573,1
HP:0011574,1
HP:0011575,1
HP:0011577,2
HP:0011579,5
HP:0011580,1
HP:0011581,1
HP:0011587,27
HP:0011590,6
HP:0011591,1
HP:0011595,1
HP:0011599,3
HP:0011603,477
HP:0011604,1
HP:0011605,1
HP:0011611,21
HP:0011615,40
HP:0011617,40
HP:0011620,15
HP:0011622,2
HP:0011623,19
HP:0011625,2
HP:0011626,2
HP:0011628,1
HP:0011629,1
HP:0011636,4
HP:0011637,1
HP:0011638,1
HP:0011640,2
HP:0011641,2
HP:0011642,3
HP:0011645,1
HP:0011648,4
HP:0011651,1
HP:0011658,4
HP:0011660,2
HP:0011662,11
HP:0011663,8
HP:0011664,8
HP:0011665,1
HP:0011669,2
HP:0011670,5
HP:0011671,5
HP:0011672,6
HP:0011675,451
HP:0011681,1
HP:0011682,18
HP:0011686,4
HP:0011687,4
HP:0011688,2
HP:0011695,5
HP:0011699,1
HP:0011700,1
HP:0011701,1
HP:0011702,77
HP:0011703,27
HP:0011704,27
HP:0011705,42
HP:0011706,11
HP:0011707,2
HP:0011710,71
HP:0011711,9
HP:0011712,49
HP:0011713,19
HP:0011715,20
HP:0011716,4
HP:0011718,76
HP:0011720,1
HP:0011723,83
HP:0011726,1
HP:0011727,7
HP:0011729,1228
HP:0011730,18
HP:0011731,68
HP:0011732,110
HP:0011733,149
HP:0011734,19
HP:0011735,7
HP:0011736,10
HP:0011739,2
HP:0011740,5
HP:0011743,2
HP:0011746,3
HP:0011747,313
HP:0011748,15
HP:0011749,5
HP:0011750,71
HP:0011751,57
HP:0011752,14
HP:0011753,25
HP:0011755,22
HP:0011756,2
HP:0011757,2
HP:0011759,5
HP:0011760,20
HP:0011761,5
HP:0011762,5
HP:0011766,22
HP:0011767,62
HP:0011768,4
HP:0011772,176
HP:0011780,1
HP:0011781,1
HP:0011782,1
HP:0011784,5
HP:0011785,2
HP:0011786,2
HP:0011787,75
HP:0011788,1
HP:0011789,1
HP:0011790,1
HP:0011792,360
HP:0011793,908
HP:0011794,46
HP:0011799,482
HP:0011800,273
HP:0011801,3
HP:0011802,21
HP:0011803,10
HP:0011804,2364
HP:0011805,1762
HP:0011807,18
HP:0011808,8
HP:0011809,1
HP:0011812,1
HP:0011813,15
HP:0011814,4
HP:0011815,115
HP:0011817,16
HP:0011818,1
HP:0011819,10
HP:0011821,1249
HP:0011822,8
HP:0011823,9
HP:0011824,4
HP:0011825,3
HP:0011829,1
HP:0011830,331
HP:0011832,3
HP:0011833,10
HP:0011834,13
HP:0011835,1
HP:0011837,1
HP:0011838,4
HP:0011839,92
HP:0011840,59
HP:0011841,1
HP:0011842,2948
HP:0011843,1528
HP:0011844,1743
HP:0011847,1
HP:0011848,5
HP:0011849,699
HP:0011850,4
HP:0011852,2
HP:0011854,3
HP:0011855,3
HP:0011856,5
HP:0011858,6
HP:0011859,5
HP:0011860,1
HP:0011861,3
HP:0011862,1
HP:0011863,13
HP:0011864,1
HP:0011867,64
HP:0011869,56
HP:0011870,2
HP:0011871,5
HP:0011872,1
HP:0011873,393
HP:0011875,399
HP:0011876,22
HP:0011877,19
HP:0011878,4
HP:0011879,2
HP:0011883,11
HP:0011884,9
HP:0011885,50
HP:0011886,2
HP:0011887,1
HP:0011888,1
HP:0011889,7
HP:0011890,27
HP:0011891,13
HP:0011892,16
HP:0011893,425
HP:0011894,1
HP:0011895,143
HP:0011896,1
HP:0011897,19
HP:0011898,39
HP:0011899,1
HP:0011900,38
HP:0011902,66
HP:0011903,3
HP:0011904,32
HP:0011905,1
HP:0011906,1
HP:0011907,4
HP:0011908,1
HP:0011909,2
HP:0011910,3
HP:0011911,24
HP:0011912,7
HP:0011913,2
HP:0011914,1
HP:0011915,36
HP:0011916,2
HP:0011917,5
HP:0011918,4
HP:0011922,112
HP:0011923,70
HP:0011924,28
HP:0011925,9
HP:0011927,560
HP:0011929,1
HP:0011931,16
HP:0011932,13
HP:0011933,11
HP:0011934,2
HP:0011935,5
HP:0011936,4
HP:0011937,15
HP:0011939,5
HP:0011940,2
HP:0011941,1
HP:0011942,4
HP:0011943,1
HP:0011944,3
HP:0011945,2
HP:0011946,2
HP:0011947,709
HP:0011948,12
HP:0011949,6
HP:0011950,11
HP:0011951,93
HP:0011954,3
HP:0011957,3
HP:0011958,9
HP:0011960,12
HP:0011961,50
HP:0011962,20
HP:0011964,4
HP:0011965,9
HP:0011966,4
HP:0011967,7
HP:0011968,1065
HP:0011969,37
HP:0011970,5
HP:0011971,12
HP:0011972,6
HP:0011973,1
HP:0011974,13
HP:0011975,1
HP:0011976,27
HP:0011977,2
HP:0011978,2
HP:0011979,18
HP:0011980,2
HP:0011981,2
HP:0011985,8
HP:0011986,7
HP:0011987,5
HP:0011988,1
HP:0011989,1
HP:0011990,17
HP:0011991,200
HP:0011992,15
HP:0011993,10
HP:0011994,465
HP:0011995,2
HP:0011996,1
HP:0011997,1
HP:0011998,7
HP:0011999,25
HP:0012000,2
HP:0012001,6
HP:0012002,11
HP:0012004,8
HP:0012005,8
HP:0012010,2
HP:0012012,1
HP:0012014,4
HP:0012015,4
HP:0012016,1
HP:0012017,4
HP:0012018,3
HP:0012019,7
HP:0012020,23
HP:0012023,3
HP:0012024,5
HP:0012025,3
HP:0012026,2
HP:0012027,5
HP:0012028,23
HP:0012029,25
HP:0012030,23
HP:0012031,37
HP:0012032,21
HP:0012033,2
HP:0012035,4
HP:0012036,3
HP:0012037,1
HP:0012038,3
HP:0012039,1
HP:0012040,7
HP:0012041,169
HP:0012042,3
HP:0012043,36
HP:0012044,6
HP:0012045,7
HP:0012046,5
HP:0012047,9
HP:0012048,18
HP:0012049,16
HP:0012050,7
HP:0012051,7
HP:0012052,7
HP:0012053,1
HP:0012054,7
HP:0012055,7
HP:0012056,21
HP:0012059,1
HP:0012060,1
HP:0012061,1
HP:0012062,33
HP:0012063,4
HP:0012065,1
HP:0012066,1
HP:0012067,4
HP:0012068,1
HP:0012069,4
HP:0012070,2
HP:0012071,17
HP:0012072,101
HP:0012074,3
HP:0012075,18
HP:0012076,2
HP:0012078,2
HP:0012079,1
HP:0012081,7
HP:0012082,2
HP:0012083,3
HP:0012084,95
HP:0012086,23
HP:0012087,7
HP:0012089,2
HP:0012090,103
HP:0012091,159
HP:0012092,67
HP:0012093,32
HP:0012094,33
HP:0012095,6
HP:0012098,3
HP:0012099,5
HP:0012100,50
HP:0012101,5
HP:0012102,5
HP:0012103,181
HP:0012104,8
HP:0012105,5
HP:0012106,2
HP:0012107,3
HP:0012108,12
HP:0012109,6
HP:0012110,82
HP:0012111,69
HP:0012112,4
HP:0012113,4
HP:0012114,23
HP:0012115,93
HP:0012116,107
HP:0012118,4
HP:0012119,5
HP:0012120,16
HP:0012122,15
HP:0012123,5
HP:0012125,37
HP:0012126,31
HP:0012127,2
HP:0012128,3
HP:0012129,1
HP:0012130,6
HP:0012131,44
HP:0012132,15
HP:0012133,26
HP:0012134,1
HP:0012135,11
HP:0012136,2
HP:0012137,6
HP:0012138,4
HP:0012139,1
HP:0012142,4
HP:0012143,21
HP:0012144,17
HP:0012145,177
HP:0012146,9
HP:0012147,2
HP:0012148,2
HP:0012150,5
HP:0012151,6
HP:0012152,1
HP:0012153,9
HP:0012155,5
HP:0012156,15
HP:0012157,25
HP:0012158,2
HP:0012159,1
HP:0012163,23
HP:0012164,5
HP:0012165,32
HP:0012166,13
HP:0012167,5
HP:0012168,9
HP:0012169,8
HP:0012170,2
HP:0012171,20
HP:0012172,6
HP:0012173,1
HP:0012174,24
HP:0012175,1
HP:0012176,27
HP:0012177,15
HP:0012178,15
HP:0012179,102
HP:0012180,18
HP:0012181,14
HP:0012182,9
HP:0012183,2
HP:0012184,3
HP:0012185,13
HP:0012187,4
HP:0012188,1
HP:0012189,29
HP:0012190,14
HP:0012191,21
HP:0012192,3
HP:0012194,4
HP:0012195,1
HP:0012197,7
HP:0012198,2
HP:0012200,51
HP:0012202,21
HP:0012203,23
HP:0012204,2
HP:0012205,7
HP:0012206,87
HP:0012207,44
HP:0012208,13
HP:0012209,8
HP:0012210,1048
HP:0012211,672
HP:0012212,26
HP:0012213,26
HP:0012215,2
HP:0012217,8
HP:0012218,1
HP:0012219,8
HP:0012221,4
HP:0012222,16
HP:0012223,3
HP:0012226,3
HP:0012227,17
HP:0012229,21
HP:0012230,11
HP:0012231,5
HP:0012232,13
HP:0012233,9
HP:0012234,3
HP:0012236,22
HP:0012237,1
HP:0012238,3
HP:0012239,1
HP:0012240,17
HP:0012241,2
HP:0012242,2
HP:0012243,1364
HP:0012244,21
HP:0012245,13
HP:0012246,31
HP:0012248,10
HP:0012249,36
HP:0012250,13
HP:0012251,22
HP:0012252,1339
HP:0012253,22
HP:0012254,4
HP:0012255,14
HP:0012256,11
HP:0012257,6
HP:0012258,3
HP:0012259,4
HP:0012260,2
HP:0012261,30
HP:0012262,28
HP:0012263,9
HP:0012264,2
HP:0012265,27
HP:0012266,3
HP:0012267,1
HP:0012269,12
HP:0012270,2
HP:0012271,1
HP:0012272,1
HP:0012273,1
HP:0012275,2
HP:0012276,7
HP:0012277,2
HP:0012278,5
HP:0012279,3
HP:0012280,3
HP:0012282,1
HP:0012283,1
HP:0012284,3
HP:0012285,57
HP:0012286,23
HP:0012287,3
HP:0012288,38
HP:0012289,3
HP:0012293,2
HP:0012294,110
HP:0012296,1
HP:0012297,1
HP:0012299,1
HP:0012300,1
HP:0012301,13
HP:0012302,7
HP:0012303,59
HP:0012304,12
HP:0012305,2
HP:0012306,9
HP:0012307,3
HP:0012308,1
HP:0012309,5
HP:0012310,17
HP:0012311,11
HP:0012312,6
HP:0012313,2
HP:0012315,2
HP:0012316,80
HP:0012317,1
HP:0012321,3
HP:0012322,1
HP:0012324,19
HP:0012325,3
HP:0012326,1
HP:0012330,23
HP:0012331,127
HP:0012332,130
HP:0012334,11
HP:0012335,9
HP:0012337,1556
HP:0012338,5
HP:0012340,5
HP:0012343,3
HP:0012345,51
HP:0012346,43
HP:0012347,42
HP:0012348,1
HP:0012358,8
HP:0012362,2
HP:0012363,2
HP:0012364,5
HP:0012365,1
HP:0012366,3
HP:0012368,103
HP:0012370,1
HP:0012371,4
HP:0012372,2311
HP:0012373,2356
HP:0012375,1
HP:0012376,3
HP:0012377,40
HP:0012378,371
HP:0012379,554
HP:0012380,1
HP:0012382,10
HP:0012383,2
HP:0012384,74
HP:0012385,305
HP:0012386,2
HP:0012387,64
HP:0012389,13
HP:0012390,5
HP:0012391,8
HP:0012393,33
HP:0012397,9
HP:0012398,10
HP:0012400,20
HP:0012401,13
HP:0012402,11
HP:0012403,1
HP:0012404,1
HP:0012405,1
HP:0012406,1
HP:0012407,10
HP:0012408,9
HP:0012409,2
HP:0012410,27
HP:0012411,14
HP:0012412,9
HP:0012413,1
HP:0012415,37
HP:0012416,13
HP:0012417,1
HP:0012418,32
HP:0012420,8
HP:0012424,1
HP:0012426,11
HP:0012427,2
HP:0012428,8
HP:0012429,9
HP:0012430,9
HP:0012431,3
HP:0012432,28
HP:0012433,228
HP:0012434,18
HP:0012435,2
HP:0012437,96
HP:0012438,24
HP:0012440,90
HP:0012443,2474
HP:0012444,719
HP:0012446,1
HP:0012447,561
HP:0012448,242
HP:0012449,1
HP:0012450,91
HP:0012452,14
HP:0012453,2
HP:0012454,1
HP:0012456,4
HP:0012457,2
HP:0012462,1
HP:0012463,9
HP:0012464,2
HP:0012465,8
HP:0012468,4
HP:0012469,120
HP:0012470,1
HP:0012471,260
HP:0012472,157
HP:0012473,13
HP:0012474,2
HP:0012475,42
HP:0012476,5
HP:0012477,1
HP:0012478,4
HP:0012479,1
HP:0012480,7
HP:0012483,4
HP:0012484,7
HP:0012486,1
HP:0012487,1
HP:0012488,1
HP:0012489,1
HP:0012490,25
HP:0012492,2
HP:0012493,1
HP:0012494,1
HP:0012495,1
HP:0012496,1
HP:0012497,4
HP:0012498,1
HP:0012499,20
HP:0012500,3
HP:0012501,17
HP:0012502,4
HP:0012503,345
HP:0012504,30
HP:0012505,17
HP:0012506,12
HP:0012507,1
HP:0012508,18
HP:0012509,1
HP:0012510,10
HP:0012511,6
HP:0012512,11
HP:0012513,8
HP:0012514,36
HP:0012515,15
HP:0012517,2
HP:0012518,5
HP:0012520,15
HP:0012521,3
HP:0012522,7
HP:0012523,17
HP:0012526,1
HP:0012527,1
HP:0012528,3
HP:0012529,1
HP:0012530,5
HP:0012531,771
HP:0012532,6
HP:0012533,2
HP:0012534,19
HP:0012535,115
HP:0012537,9
HP:0012538,1
HP:0012539,40
HP:0012541,8
HP:0012542,1
HP:0012543,2
HP:0012544,3
HP:0012545,2
HP:0012547,1045
HP:0012548,26
HP:0012551,2
HP:0012553,2
HP:0012554,20
HP:0012555,1
HP:0012557,5
HP:0012558,2
HP:0012559,2
HP:0012569,10
HP:0012570,2
HP:0012574,5
HP:0012575,230
HP:0012577,3
HP:0012578,4
HP:0012579,38
HP:0012582,2
HP:0012583,2
HP:0012584,4
HP:0012585,7
HP:0012586,1
HP:0012587,8
HP:0012588,14
HP:0012590,60
HP:0012591,120
HP:0012592,22
HP:0012593,4
HP:0012594,10
HP:0012595,4
HP:0012597,3
HP:0012598,17
HP:0012599,32
HP:0012600,5
HP:0012603,18
HP:0012605,11
HP:0012606,6
HP:0012607,9
HP:0012608,4
HP:0012610,13
HP:0012612,2
HP:0012614,156
HP:0012618,1
HP:0012619,4
HP:0012622,173
HP:0012623,2
HP:0012624,1
HP:0012625,2
HP:0012626,1
HP:0012627,1
HP:0012629,3
HP:0012630,1
HP:0012631,1
HP:0012632,35
HP:0012633,35
HP:0012635,1
HP:0012636,6
HP:0012637,3
HP:0012638,3501
HP:0012639,2829
HP:0012640,86
HP:0012642,3
HP:0012643,4
HP:0012645,1
HP:0012646,2
HP:0012647,1127
HP:0012649,1127
HP:0012650,32
HP:0012653,1
HP:0012657,25
HP:0012658,25
HP:0012662,2
HP:0012664,43
HP:0012665,1
HP:0012666,7
HP:0012670,2
HP:0012671,10
HP:0012672,5
HP:0012675,14
HP:0012678,4
HP:0012680,13
HP:0012681,9
HP:0012683,7
HP:0012684,1
HP:0012686,1
HP:0012687,1
HP:0012688,4
HP:0012689,4
HP:0012690,3
HP:0012691,14
HP:0012692,2
HP:0012693,8
HP:0012695,8
HP:0012696,26
HP:0012697,12
HP:0012698,4
HP:0012699,1
HP:0012700,60
HP:0012701,3
HP:0012702,2
HP:0012703,69
HP:0012704,28
HP:0012705,53
HP:0012706,11
HP:0012707,26
HP:0012708,16
HP:0012712,6
HP:0012713,1
HP:0012714,13
HP:0012715,12
HP:0012717,1
HP:0012718,1028
HP:0012719,1099
HP:0012720,3
HP:0012721,10
HP:0012722,123
HP:0012723,2
HP:0012724,5
HP:0012725,71
HP:0012726,5
HP:0012727,115
HP:0012730,1
HP:0012731,8
HP:0012732,340
HP:0012733,216
HP:0012734,12
HP:0012735,147
HP:0012736,57
HP:0012738,1
HP:0012740,46
HP:0012741,11
HP:0012742,1
HP:0012743,35
HP:0012745,108
HP:0012746,1
HP:0012747,35
HP:0012748,29
HP:0012749,3
HP:0012751,52
HP:0012752,2
HP:0012753,3
HP:0012757,84
HP:0012758,2230
HP:0012759,2700
HP:0012760,5
HP:0012762,49
HP:0012763,19
HP:0012764,27
HP:0012765,6
HP:0012766,3
HP:0012767,14
HP:0012768,12
HP:0012769,15
HP:0012770,4
HP:0012771,11
HP:0012772,3
HP:0012773,1
HP:0012774,2
HP:0012775,2
HP:0012776,9
HP:0012777,3
HP:0012778,3
HP:0012780,20
HP:0012785,226
HP:0012786,2
HP:0012787,1
HP:0012788,1
HP:0012789,2
HP:0012791,2
HP:0012793,5
HP:0012794,1
HP:0012795,695
HP:0012796,7
HP:0012797,3
HP:0012798,3
HP:0012799,3
HP:0012801,13
HP:0012802,7
HP:0012803,7
HP:0012804,22
HP:0012805,8
HP:0012806,19
HP:0012808,27
HP:0012809,3
HP:0012810,25
HP:0012811,9
HP:0012812,2
HP:0012813,2
HP:0012814,3
HP:0012815,62
HP:0012817,14
HP:0012819,6
HP:0012821,1
HP:0012822,1
HP:0012841,44
HP:0012842,14
HP:0012843,4
HP:0012844,4
HP:0012847,10
HP:0012848,28
HP:0012850,7
HP:0012852,9
HP:0012854,1
HP:0012855,3
HP:0012856,5
HP:0012860,1
HP:0012861,6
HP:0012862,47
HP:0012863,47
HP:0012864,47
HP:0012865,24
HP:0012867,3
HP:0012868,29
HP:0012869,5
HP:0012870,12
HP:0012871,3
HP:0012872,19
HP:0012873,19
HP:0012874,309
HP:0012875,1
HP:0012877,1
HP:0012880,35
HP:0012881,46
HP:0012882,1
HP:0012886,2
HP:0012887,4
HP:0012888,10
HP:0012890,1
HP:0012892,1
HP:0012893,1
HP:0012896,5
HP:0012898,1
HP:0012899,6
HP:0012900,1
HP:0012901,1
HP:0012902,1
HP:0012903,1
HP:0012904,1
HP:0012905,11
HP:0020006,2
HP:0020035,1
HP:0020036,1
HP:0020037,1
HP:0020038,1
HP:0020045,190
HP:0020046,3
HP:0020047,6
HP:0020049,100
HP:0020054,15
HP:0020058,1
HP:0020059,1
HP:0020061,9
HP:0020062,4
HP:0020063,3
HP:0020064,61
HP:0020071,16
HP:0020072,12
HP:0020073,20
HP:0020074,3
HP:0020078,1
HP:0020080,12
HP:0020081,1
HP:0020082,7
HP:0020083,1
HP:0020085,15
HP:0020086,5
HP:0020087,5
HP:0020088,3
HP:0020090,2
HP:0020096,3
HP:0020100,100
HP:0020102,3
HP:0020104,3
HP:0020105,2
HP:0020110,18
HP:0020111,4
HP:0020113,4
HP:0020114,2
HP:0020117,7
HP:0020118,22
HP:0020119,3
HP:0020122,2
HP:0020123,1
HP:0020125,1
HP:0020127,1
HP:0020129,218
HP:0020131,5
HP:0020132,3
HP:0020135,2
HP:0020136,3
HP:0020151,3
HP:0020152,10
HP:0020154,1
HP:0020155,4
HP:0020156,1
HP:0020157,1
HP:0020159,1
HP:0020169,3
HP:0020177,4
HP:0020179,13
HP:0020181,13
HP:0020185,1
HP:0020186,1
HP:0020187,4
HP:0020189,1
HP:0020190,3
HP:0020191,1
HP:0020198,1
HP:0020200,1
HP:0020201,11
HP:0020202,7
HP:0020203,6
HP:0020206,14
HP:0020207,21
HP:0020208,1
HP:0020214,3
HP:0020216,17
HP:0020217,2
HP:0020219,355
HP:0020221,65
HP:0020222,1
HP:0020223,1
HP:0025007,2
HP:0025010,1
HP:0025011,1
HP:0025012,1
HP:0025013,9
HP:0025014,3
HP:0025015,1051
HP:0025017,7
HP:0025018,9
HP:0025019,8
HP:0025021,52
HP:0025022,1
HP:0025023,3
HP:0025024,2
HP:0025025,1
HP:0025027,4
HP:0025028,127
HP:0025031,2748
HP:0025032,2111
HP:0025033,1032
HP:0025035,2
HP:0025040,1
HP:0025041,2
HP:0025042,1
HP:0025043,1
HP:0025044,1
HP:0025045,27
HP:0025047,11
HP:0025049,3
HP:0025051,3
HP:0025052,20
HP:0025053,4
HP:0025057,8
HP:0025058,1
HP:0025065,51
HP:0025066,10
HP:0025068,19
HP:0025070,5
HP:0025072,4
HP:0025074,6
HP:0025075,1
HP:0025076,1
HP:0025080,6
HP:0025081,1
HP:0025082,9
HP:0025084,9
HP:0025085,43
HP:0025088,2
HP:0025090,2
HP:0025092,54
HP:0025097,9
HP:0025099,1
HP:0025100,40
HP:0025101,17
HP:0025102,4
HP:0025104,60
HP:0025105,1
HP:0025107,1
HP:0025109,1
HP:0025112,35
HP:0025114,20
HP:0025115,3
HP:0025116,53
HP:0025118,2
HP:0025124,1
HP:0025125,24
HP:0025127,3
HP:0025128,2
HP:0025129,3
HP:0025130,2
HP:0025131,6
HP:0025132,61
HP:0025133,61
HP:0025134,9
HP:0025142,1126
HP:0025143,18
HP:0025144,3
HP:0025145,2
HP:0025148,1
HP:0025149,5
HP:0025152,4
HP:0025155,196
HP:0025156,1
HP:0025158,14
HP:0025159,5
HP:0025160,28
HP:0025161,7
HP:0025162,6
HP:0025163,5
HP:0025167,9
HP:0025168,5
HP:0025169,52
HP:0025175,14
HP:0025177,40
HP:0025178,1
HP:0025179,23
HP:0025180,2
HP:0025186,2
HP:0025188,1
HP:0025190,40
HP:0025194,1
HP:0025195,2
HP:0025196,4
HP:0025197,1
HP:0025201,9
HP:0025230,1
HP:0025231,4
HP:0025232,4
HP:0025233,1
HP:0025234,13
HP:0025235,12
HP:0025236,7
HP:0025237,9
HP:0025238,4
HP:0025244,3
HP:0025245,22
HP:0025247,6
HP:0025248,4
HP:0025249,4
HP:0025252,1
HP:0025258,5
HP:0025259,2
HP:0025262,1
HP:0025263,1
HP:0025264,1
HP:0025267,7
HP:0025268,9
HP:0025269,55
HP:0025270,817
HP:0025271,1
HP:0025274,3
HP:0025276,220
HP:0025278,1
HP:0025285,1
HP:0025289,9
HP:0025300,13
HP:0025312,5
HP:0025313,4
HP:0025318,17
HP:0025321,4
HP:0025323,147
HP:0025324,3
HP:0025325,6
HP:0025326,3
HP:0025328,2
HP:0025329,2
HP:0025330,1
HP:0025331,12
HP:0025335,17
HP:0025336,70
HP:0025337,110
HP:0025343,6
HP:0025345,5
HP:0025347,5
HP:0025348,3
HP:0025349,1
HP:0025352,11
HP:0025354,576
HP:0025355,1
HP:0025357,6
HP:0025358,8
HP:0025361,2
HP:0025368,2
HP:0025369,2
HP:0025370,2
HP:0025372,1
HP:0025373,294
HP:0025376,1
HP:0025379,7
HP:0025380,9
HP:0025383,20
HP:0025386,2
HP:0025387,7
HP:0025388,2
HP:0025389,25
HP:0025390,14
HP:0025391,4
HP:0025392,3
HP:0025393,1
HP:0025394,3
HP:0025395,1
HP:0025401,20
HP:0025402,2
HP:0025403,8
HP:0025404,25
HP:0025405,11
HP:0025406,8
HP:0025407,2
HP:0025408,549
HP:0025409,24
HP:0025416,1
HP:0025419,1
HP:0025420,17
HP:0025423,140
HP:0025424,48
HP:0025425,41
HP:0025426,186
HP:0025427,25
HP:0025428,10
HP:0025429,62
HP:0025430,6
HP:0025431,1
HP:0025434,4
HP:0025435,58
HP:0025436,9
HP:0025437,1
HP:0025439,17
HP:0025441,1
HP:0025443,1
HP:0025444,1
HP:0025451,9
HP:0025452,10
HP:0025454,129
HP:0025455,3
HP:0025456,52
HP:0025457,1
HP:0025458,1
HP:0025460,2
HP:0025461,35
HP:0025463,1
HP:0025465,8
HP:0025466,3
HP:0025473,6
HP:0025474,11
HP:0025475,1
HP:0025477,3
HP:0025478,5
HP:0025479,1
HP:0025480,2
HP:0025481,2
HP:0025482,6
HP:0025483,15
HP:0025484,8
HP:0025486,2
HP:0025487,74
HP:0025488,2
HP:0025492,5
HP:0025493,4
HP:0025496,1
HP:0025498,1
HP:0025502,43
HP:0025507,4
HP:0025509,4
HP:0025510,2
HP:0025512,1
HP:0025513,1
HP:0025514,6
HP:0025515,2
HP:0025516,1
HP:0025517,15
HP:0025520,3
HP:0025523,3
HP:0025524,3
HP:0025526,4
HP:0025528,2
HP:0025533,3
HP:0025534,1
HP:0025539,26
HP:0025540,75
HP:0025546,17
HP:0025547,5
HP:0025548,12
HP:0025549,8
HP:0025550,3
HP:0025551,5
HP:0025568,25
HP:0025572,1
HP:0025573,5
HP:0025574,7
HP:0025575,74
HP:0025576,44
HP:0025579,23
HP:0025580,21
HP:0025584,2
HP:0025586,3
HP:0025587,3
HP:0025588,2
HP:0025590,1
HP:0025596,1
HP:0025599,1
